#####################################################################
# Alchemist log file - simulation started at: 2025-04-16T09:19+0000 #
#####################################################################
#
# seed = 3.0, communication = 20, leaderBased = false, totalNodes = 20, totalTaskFactor = 0.5
#
# The columns have the following meaning: 
# time isDone[sum] replanning[sum] totalReplanning[sum] totalReplanning[mean] distance[sum] distance[mean] neighbors[mean] neighbors[mean] taskSize[sum] dones[sum] dones[mean] 
0.0 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
0.0016359619213666132 0.0 0.0 0.0 NaN 0.0 NaN NaN NaN 0.0 0.0 NaN
1.0016359619213666 0.0 10.0 10.0 1.0 0.0 0.0 4.5 4.5 0.0 0.0 NaN
2.001635961921367 0.0 20.0 20.0 1.0 0.0 0.0 9.5 9.5 0.0 0.0 NaN
3.001635961921367 0.0 20.0 30.0 1.5 0.0 0.0 16.75 16.75 0.0 0.0 NaN
4.001635961921367 0.0 20.0 40.0 2.0 0.0 0.0 19.0 19.0 0.0 0.0 NaN
5.001635961921367 0.0 20.0 50.0 2.5 0.0 0.0 19.0 19.0 0.0 0.0 NaN
6.001635961921367 0.0 20.0 60.0 3.0 0.0 0.0 19.0 19.0 0.0 0.0 NaN
7.001635961921367 0.0 20.0 70.0 3.5 0.0 0.0 19.0 19.0 0.0 0.0 NaN
8.001635961921366 0.0 19.0 79.0 3.95 0.0 0.0 19.0 19.0 0.0 0.0 NaN
9.001635961921366 0.0 19.0 89.0 4.45 0.0 0.0 19.0 19.0 0.0 0.0 NaN
10.001635961921366 0.0 19.0 98.0 4.9 1.000000000000009 0.050000000000000454 19.0 19.0 0.0 0.0 NaN
11.001635961921366 0.0 19.0 108.0 5.4 1.000000000000009 0.050000000000000454 19.0 19.0 0.0 0.0 NaN
12.001635961921366 0.0 19.0 117.0 5.85 2.000000000000022 0.1000000000000011 19.0 19.0 0.0 0.0 NaN
13.001635961921366 0.0 19.0 127.0 6.35 2.000000000000022 0.1000000000000011 19.0 19.0 0.0 0.0 NaN
14.001635961921366 0.0 19.0 136.0 6.8 3.000000000000029 0.15000000000000144 19.0 19.0 0.0 0.0 NaN
15.001635961921366 0.0 19.0 146.0 7.3 3.000000000000029 0.15000000000000144 19.0 19.0 0.0 0.0 NaN
16.001635961921366 0.0 19.0 155.0 7.75 4.000000000000015 0.20000000000000076 19.0 19.0 0.0 0.0 NaN
17.001635961921366 0.0 19.0 165.0 8.25 4.000000000000015 0.20000000000000076 19.0 19.0 0.0 0.0 NaN
18.001635961921366 0.0 19.0 174.0 8.7 5.000000000000028 0.25000000000000144 19.0 19.0 0.0 0.0 NaN
19.001635961921366 0.0 19.0 184.0 9.2 5.000000000000028 0.25000000000000144 19.0 19.0 0.0 0.0 NaN
20.001635961921366 0.0 19.0 193.0 9.65 6.000000000000018 0.30000000000000093 19.0 19.0 0.0 0.0 NaN
21.001635961921366 0.0 19.0 203.0 10.15 6.000000000000018 0.30000000000000093 19.0 19.0 0.0 0.0 NaN
22.001635961921366 0.0 19.0 212.0 10.6 7.000000000000028 0.3500000000000014 19.0 19.0 0.0 0.0 NaN
23.001635961921366 0.0 19.0 222.0 11.1 7.000000000000028 0.3500000000000014 19.0 19.0 0.0 0.0 NaN
24.001635961921366 0.0 19.0 231.0 11.55 8.000000000000018 0.40000000000000085 19.0 19.0 0.0 0.0 NaN
25.001635961921366 0.0 19.0 241.0 12.05 8.000000000000018 0.40000000000000085 19.0 19.0 0.0 0.0 NaN
26.001635961921366 0.0 19.0 250.0 12.5 9.00000000000001 0.45000000000000057 19.0 19.0 0.0 0.0 NaN
27.001635961921366 0.0 19.0 260.0 13.0 9.00000000000001 0.45000000000000057 19.0 19.0 0.0 0.0 NaN
28.001635961921366 0.0 19.0 269.0 13.45 10.000000000000016 0.5000000000000008 19.0 19.0 0.0 0.0 NaN
29.001635961921366 0.0 19.0 279.0 13.95 10.000000000000016 0.5000000000000008 19.0 19.0 0.0 0.0 NaN
30.001635961921366 0.0 19.0 288.0 14.4 11.000000000000027 0.5500000000000013 19.0 19.0 0.0 0.0 NaN
31.001635961921366 0.0 19.0 298.0 14.9 11.000000000000027 0.5500000000000013 19.0 19.0 0.0 0.0 NaN
32.001635961921366 0.0 19.0 307.0 15.35 12.000000000000016 0.6000000000000009 19.0 19.0 0.0 0.0 NaN
33.001635961921366 0.0 19.0 317.0 15.85 12.000000000000016 0.6000000000000009 19.0 19.0 0.0 0.0 NaN
34.001635961921366 0.0 19.0 326.0 16.3 13.00000000000003 0.6500000000000016 19.0 19.0 0.0 0.0 NaN
35.001635961921366 0.0 19.0 336.0 16.8 13.00000000000003 0.6500000000000016 19.0 19.0 0.0 0.0 NaN
36.001635961921366 0.0 19.0 345.0 17.25 14.000000000000043 0.7000000000000022 19.0 19.0 0.0 0.0 NaN
37.001635961921366 0.0 19.0 355.0 17.75 14.000000000000043 0.7000000000000022 19.0 19.0 0.0 0.0 NaN
38.001635961921366 0.0 19.0 364.0 18.2 15.000000000000028 0.7500000000000013 19.0 19.0 0.0 0.0 NaN
39.001635961921366 0.0 19.0 374.0 18.7 15.000000000000028 0.7500000000000013 19.0 19.0 0.0 0.0 NaN
40.001635961921366 0.0 19.0 383.0 19.15 16.000000000000032 0.8000000000000018 19.0 19.0 0.0 0.0 NaN
41.001635961921366 0.0 19.0 393.0 19.65 16.000000000000032 0.8000000000000018 19.0 19.0 0.0 0.0 NaN
42.001635961921366 0.0 19.0 402.0 20.1 17.00000000000002 0.850000000000001 19.0 19.0 0.0 0.0 NaN
43.001635961921366 0.0 19.0 412.0 20.6 17.00000000000002 0.850000000000001 19.0 19.0 0.0 0.0 NaN
44.001635961921366 0.0 19.0 421.0 21.05 18.000000000000025 0.9000000000000009 19.0 19.0 0.0 0.0 NaN
45.001635961921366 0.0 19.0 431.0 21.55 18.000000000000025 0.9000000000000009 19.0 19.0 0.0 0.0 NaN
46.001635961921366 0.0 19.0 440.0 22.0 19.00000000000004 0.9500000000000016 19.0 19.0 0.0 0.0 NaN
47.001635961921366 0.0 19.0 450.0 22.5 19.00000000000004 0.9500000000000016 19.0 19.0 0.0 0.0 NaN
48.001635961921366 0.0 19.0 459.0 22.95 20.000000000000046 1.0000000000000024 19.0 19.0 0.0 0.0 NaN
49.001635961921366 0.0 19.0 469.0 23.45 20.000000000000046 1.0000000000000024 19.0 19.0 0.0 0.0 NaN
50.001635961921366 0.0 19.0 478.0 23.9 21.00000000000004 1.0500000000000018 19.0 19.0 0.0 0.0 NaN
51.001635961921366 0.0 19.0 488.0 24.4 21.00000000000004 1.0500000000000018 19.0 19.0 0.0 0.0 NaN
52.001635961921366 0.0 19.0 497.0 24.85 22.000000000000046 1.1000000000000028 19.0 19.0 0.0 0.0 NaN
53.001635961921366 0.0 19.0 507.0 25.35 22.000000000000046 1.1000000000000028 19.0 19.0 0.0 0.0 NaN
54.001635961921366 0.0 19.0 516.0 25.8 23.000000000000036 1.1500000000000015 19.0 19.0 0.0 0.0 NaN
55.001635961921366 0.0 19.0 526.0 26.3 23.000000000000036 1.1500000000000015 19.0 19.0 0.0 0.0 NaN
56.001635961921366 0.0 19.0 535.0 26.75 24.00000000000004 1.2000000000000015 19.0 19.0 0.0 0.0 NaN
57.001635961921366 0.0 19.0 545.0 27.25 24.00000000000004 1.2000000000000015 19.0 19.0 0.0 0.0 NaN
58.001635961921366 0.0 19.0 554.0 27.7 25.00000000000005 1.2500000000000027 19.0 19.0 0.0 0.0 NaN
59.001635961921366 0.0 19.0 564.0 28.2 25.00000000000005 1.2500000000000027 19.0 19.0 0.0 0.0 NaN
60.001635961921366 0.0 19.0 573.0 28.65 26.00000000000005 1.3000000000000023 19.0 19.0 0.0 0.0 NaN
